지점,지점명,일시,평균기온,최저기온,최고기온,평균최저기온,평균최고기온,평균 해면기압,합계 강수량,일 최다 강수량,평균 상대습도,합계 일조시간,일조율,합계 일사량,평균 풍속,최다 풍향,합계 소형 증발량,합계 대형 증발량
131,청주,1984,11.4,-19.2,37.8,6.3,17.6,1017.2,1103.5,101.8,72.2,2427.4,54.42,5042.3,1.6,200,1063.1,633.3
131,청주,1985,11.8,-18.8,35.8,7,17.5,1016.9,1372.1,78,72.8,2188.1,49.18,3750.18,1.6,320,1024.8,616.5
131,청주,1986,11.2,-18.6,35,6.1,17.1,1016.9,1157.5,100.5,72.6,2322.7,52.19,4909.41,1.8,180,999.1,578.3
131,청주,1987,12,-16.7,34,6.9,18.2,1017.1,1656.2,224.7,72.7,2243.8,50.42,4667.58,1.7,180,1083.3,606.2
131,청주,1988,11.7,-15.3,35.4,6.4,18.2,1016.8,878.9,67.7,71.2,2422.5,54.32,4833.69,1.9,180,1173.1,599.8
131,청주,1989,12.6,-12.6,35.1,7.4,18.7,1017.4,1280.3,110.3,74.2,2403.4,54.01,4607.67,1.9,230,1108.5,565.7
131,청주,1990,12.9,-19.3,36.8,8.1,18.6,1018,1473.7,91.5,78.6,2105.5,47.31,3773.46,2,270,1006.4,527.6
131,청주,1991,12,-17.2,34.4,6.8,18.1,1017.7,1143.6,88.4,69.8,2418,54.33,4496.18,1.9,270,,
131,청주,1992,12.3,-11.3,34.5,7.3,18.4,1017.2,990.1,97.1,69.4,2217.8,49.73,4378.93,1.9,270,,
131,청주,1993,11.9,-13.6,32.8,6.9,17.7,1016.9,1301.8,112.2,70.3,2092.1,47.02,4331.13,1.8,320,,
131,청주,1994,13.3,-15.9,37.8,8,19.4,1016.8,1012,107.1,65.2,2475.7,55.65,4809.1,1.8,200,,
131,청주,1995,12,-13.9,35.7,6.8,18.3,1017,1339.8,293,65.3,2402.9,54,4717.3,1.8,230,,
131,청주,1996,12.1,-13.9,36.2,7.2,17.8,1016.9,928.8,85.8,68.4,2391,53.61,4656.68,2.2,290,,
131,청주,1997,12.7,-15,35,7.4,18.4,1016.5,1456.6,172.6,69.7,2430.5,54.62,4672.98,2.2,290,1198.2,643.5
131,청주,1998,13.6,-12.7,34.4,9,19,1016.6,1640.2,142.7,70.2,2206.4,49.58,4320.21,2,290,1090.7,623.2
131,청주,1999,13.1,-12.9,34.9,8.1,18.5,1016.2,1326.5,113,64.7,2329.5,52.35,4568.03,1.8,290,1200.9,649.9
131,청주,2000,12.3,-13.5,33.6,7.7,17.6,1016.2,1357.6,128.1,65,2079.6,46.63,4887.73,1.5,320,1139.1,615
131,청주,2001,12.9,-18.1,34.3,8.1,18.3,1016.4,784.1,71,63.1,2201.2,49.47,5000.68,1.3,320,1271.7,665.4
131,청주,2002,12.8,-13.1,34.7,8.1,17.9,1016.1,1281.8,135.5,64.2,2029.9,45.6,4767.27,2.5,320,1136,592.4
131,청주,2003,12.7,-17.5,32,8.2,17.6,1016.6,1581.8,149,66.6,1806,40.56,4473.65,1.8,290,1011.9,542.3
131,청주,2004,13.4,-15.5,34.6,8.4,19,1016.5,1505.9,131.5,61.2,2206.8,49.45,5101.42,1.7,290,1183.8,631
131,청주,2005,12.5,-15,34,7.8,17.8,1016.3,1427.2,102,60.8,2157.8,48.46,5100.27,1.7,290,1091.2,619.3
131,청주,2006,13.3,-13.3,34.2,8.6,18.5,1016.3,1081.1,154.5,62.3,1965.3,44.13,4933.67,1.6,290,1007.9,559.8
131,청주,2007,13.7,-10.1,33.5,9.3,18.8,1016,1534.5,90.5,64.8,1900.9,42.69,4819.36,1.6,290,998.2,584.5
131,청주,2008,13.4,-11.9,35.1,8.7,18.8,1016.2,892.3,198,62.3,2054.7,46.04,4947.87,1.4,270,1109.2,642.6
131,청주,2009,13,-13.5,33.5,8.3,18.4,1015.8,1019.8,80.5,61.3,2071,46.51,4573.65,1.5,270,1110.1,644.2
131,청주,2010,13,-15.1,35.7,8.6,18.1,1016.3,1422.4,119.5,65.3,1888.1,42.4,4609.56,1.5,250,998.9,569.9
131,청주,2011,12.8,-15.5,35,8.4,17.9,1016.8,1805.6,141,64.6,1962.7,44.08,4749.74,1.5,270,1094,608.8
131,청주,2012,12.7,-15.2,36.4,8.3,17.7,1016.1,1387.6,165.5,63.7,2066.9,46.31,4702.49,1.5,250,1074.5,594.7
131,청주,2013,13.3,-16.9,35.5,8.8,18.4,1016.1,1240.7,156.5,65.1,2354.6,52.88,4492.69,1.3,250,1089.1,599.7
131,청주,2014,13.9,-9.7,36,9.4,19.1,1016.6,913.7,100.5,62.8,2289.1,51.41,5087.12,1.4,250,1081.5,597.1
131,청주,2015,14,-10.8,36.4,9.6,19.2,1016.4,756.9,45.5,59.1,2411.9,54.34,4825.14,1.4,270,1263.5,710.6
131,청주,2016,13.9,-16.3,36.3,9.5,18.9,1016.4,938,153.6,58.9,2468.3,55.31,4878.35,1.5,270,1304.2,791.5
131,청주,2017,13.4,-11.1,36.7,8.9,18.7,1016.6,1301.2,290.2,57.7,2693.5,60.49,5090.57,1.6,250,1439.4,1008.2
131,청주,2018,13.5,-15.8,39.1,9.1,18.7,1016.8,1381.6,151.6,60.2,2640.8,59.47,5425.97,1.7,320,1488.9,1043.2
131,청주,2019,14.2,-8.6,36.7,9.7,19.3,1016.5,856.7,97.7,61.2,2432.2,54.62,5453.19,1.3,290,1436.1,1005.6
131,청주,2020,13.9,-13.7,36,9.7,18.9,1016.8,1358.6,79.3,62.9,2319.9,51.99,5372.2,1.5,290,1400,979.9
131,청주,2021,14.4,-16.3,36.4,9.9,19.3,1016.8,1001.6,66.5,62.5,2372.2,53.28,5345.83,1.5,270,1424,996.7
131,청주,2022,13.9,-13.9,36,9.4,19,1016.5,1236.4,212.6,59.5,2535.7,56.94,5567.93,1.4,290,1464.1,1025.1
131,청주,2023,14.8,-16.7,36.4,10.4,19.8,1016.2,1805.6,256.8,60.8,2170.2,48.74,5384.48,1.3,290,1446.7,1012.7
133,대전,1969,11.2,-19,33.5,6.5,16.4,1016.9,1807.1,150.4,77.2,2092.5,47.2,,1.9,230,917.7,
133,대전,1970,11.6,-17.9,34.5,7.1,17.1,1017.5,1521.2,97.2,73.4,2143.5,48.35,,2,230,1047.7,
133,대전,1971,11.8,-17.3,34.1,7.1,17.2,1017.1,1420.2,136.3,73.8,2220,50.08,,1.9,230,1028.3,
133,대전,1972,12.2,-9.8,35.2,7.8,17.3,1016.3,1380,90.2,75.3,1993.3,44.85,,1.8,230,1064.3,
133,대전,1973,12.2,-17.7,35.3,7.6,17.7,1016.9,1102.9,78,74.2,2353.8,53.09,,1.8,230,1170.9,700.9
133,대전,1974,10.9,-18.6,35,6.4,16.6,1016.4,1266.2,85.2,75.6,2185.2,49.3,,1.7,230,1034.1,604.5
133,대전,1975,12.3,-11.9,34.1,8,17.8,1016.2,1383,83.4,76.6,2244.2,50.62,,1.7,230,1084.1,598
133,대전,1976,11.4,-15.3,33.7,6.8,17.1,1016.6,939.3,77.2,73.3,1980.1,44.55,,1.8,250,1138.4,607
133,대전,1977,12.2,-15.7,35.3,7.4,18.1,1017.1,1099.1,137.6,71.9,2255.5,50.88,,1.7,230,1177.9,648.2
133,대전,1978,12.6,-15.8,35.2,7.8,18.4,1016.6,1465.7,100.8,74.7,2230.1,50.3,,1.8,230,1249.7,646.2
133,대전,1979,12.4,-13.3,33.4,7.6,18.1,1016.4,1399.1,108.8,75.1,2163.5,48.8,,1.8,230,1182.4,626.5
133,대전,1980,11,-15.8,32.3,6.3,16.6,1016.6,1598.7,131.8,75.2,2070.8,46.59,,1.7,230,1085.6,529.3
133,대전,1981,11.4,-16.8,34.8,6.4,17,1016.7,1206.5,164.2,75.2,2215.2,49.96,,1.6,230,1146.7,575.3
133,대전,1982,12.5,-14.5,35.3,7.4,18.6,1016.6,1007.6,76.8,73.8,2375.5,53.58,,1.5,250,1229.4,595.3
133,대전,1983,12.5,-14.9,35.5,7.8,18.1,1016.6,1228.3,159.8,74.8,2206.2,49.6,,1.6,250,1118.9,604.9
133,대전,1984,11.9,-15.2,35.8,6.9,17.6,1016.9,1318.8,111.6,67.1,2300.8,51.61,4828.91,1.6,250,1093.6,705.3
133,대전,1985,12.2,-14.9,35.4,7.6,17.4,1016.6,1692.8,112.4,72.1,2198.4,49.42,4767.09,1.5,230,1037.9,710.6
133,대전,1986,11.8,-14.8,34.7,7,17.3,1016.6,1244.5,102.3,70.3,2307.7,51.87,3814.68,1.6,250,1083.9,733.6
133,대전,1987,12.5,-14.8,33.5,7.4,18.1,1016.8,1880.7,303.3,71,2179.2,48.99,4576.67,1.6,250,1001.2,642.5
133,대전,1988,12.3,-12,35.3,7.2,18.2,1016.9,920.9,159.3,65.8,2268.1,50.87,4606.74,1.7,250,1137.8,639.9
133,대전,1989,13.1,-11,34.4,8.3,18.6,1017.3,1538,145.6,68.3,2155.4,48.45,4472.28,1.7,250,1082.4,608.2
133,대전,1990,13.4,-16.2,36.7,9,18.5,1017.3,1496.4,73.8,69.7,1981.4,44.54,4490.16,1.7,270,939.6,507.1
133,대전,1991,12.6,-15.2,33.8,7.6,18.2,1017.1,1182.1,68.9,68.4,2126.4,47.8,4115.31,1.7,250,982.8,528.8
133,대전,1992,12.8,-9.6,34.1,7.9,18.5,1017.1,1036.9,84.4,69.6,2157.3,48.38,4506.64,1.7,250,1067.8,624.3
133,대전,1993,12.3,-12,32.3,7.6,17.8,1017.2,1533.1,119,72.4,2092.5,47.03,4567.12,1.7,250,968.4,516.3
133,대전,1994,13.8,-13.2,37.7,8.7,19.7,1016.6,857.9,78.9,65.9,2528.7,56.84,5149.87,1.7,290,1195.2,657.7
133,대전,1995,12.3,-13.3,36.1,7,18.4,1016.6,1136.2,194.3,68.3,2422,54.45,5208.23,1.7,320,1204.4,641.1
133,대전,1996,12.1,-14.2,35.6,7.2,18,1016.8,1279.2,128,68.2,2440.5,54.74,5110.56,1.6,320,1149.8,590.4
133,대전,1997,12.8,-15.3,34.7,7.6,18.7,1016.5,1765.9,233,69.5,2548.7,57.29,5296.06,1.5,320,1214.3,607.1
133,대전,1998,13.6,-13.4,34.2,8.9,19.2,1016.6,2070,189.2,71.3,2051.4,46.11,4351.65,1.6,290,998.4,526.9
133,대전,1999,13,-13.5,33.8,8.1,18.5,1016.5,1455.2,150.5,69.9,2243.1,50.42,4727.78,1.6,290,1060.3,618.6
133,대전,2000,12.4,-12.4,33.9,7.7,18.1,1016.2,1707.5,227.6,67.2,2134.7,47.87,5073.36,2.7,340,963.4,522
133,대전,2001,13.1,-17.4,34.4,8.2,18.8,1016.4,828.7,78.9,65.3,2233.6,50.2,5228.72,2.1,340,1047,658
133,대전,2002,13.3,-12,34.2,8.8,18.4,1016,1378.7,174.5,66.7,2058,46.24,4949.54,2.2,340,982.3,606.8
133,대전,2003,13.2,-14.5,32.2,8.9,18,1016.6,1748.9,154.5,69,1838.9,41.31,4710.42,2.1,340,813.3,470.8
133,대전,2004,13.9,-14.3,34.8,9.1,19.3,1016.4,1496.5,130.5,63.5,2198.3,49.27,5003.82,1.7,250,987.5,620.3
133,대전,2005,12.4,-15.7,34.3,7.8,17.5,1016.5,1656.1,178,63.5,2144.4,48.17,4819.86,2,340,944.8,580.2
133,대전,2006,13.1,-13.5,34.2,8.5,18.3,1016.5,1195.2,89,67,1990.5,44.71,5072.48,1.8,340,971.4,583.2
133,대전,2007,13.3,-9.3,33.7,8.9,18.4,1015.4,1750.9,122,67.6,1914.8,43.02,4945.26,1.8,180,936.9,555.7
133,대전,2008,13,-11.6,33.4,8.3,18.3,1015.8,1037.6,98,63.3,2117.9,47.48,5317.14,1.8,320,973.8,556.5
133,대전,2009,12.8,-13.3,32.7,8,18.2,1015.3,1090.4,88,63.4,2180.4,48.98,5333.58,1.8,320,1004.2,628.3
133,대전,2010,12.7,-14.4,33.9,8.2,17.7,1015.8,1419.7,70.5,66.6,1985.3,44.6,5002.34,1.8,320,884.9,526.8
133,대전,2011,12.6,-16.1,33.3,8.2,17.6,1016.7,1943.4,231.5,64.4,2048.7,46.03,5057.9,1.8,320,945.4,545.5
133,대전,2012,12.6,-14.4,36.9,8.1,17.6,1016.2,1409.5,119.4,67.8,2367.6,53.07,5215.25,1.8,320,1018.9,601.7
133,대전,2013,13.1,-16.5,35,8.4,18.3,1016.3,1120.2,73.9,73.2,2513.1,56.45,5538.34,1.6,320,1006.5,563.2
133,대전,2014,13.4,-10.7,34.9,8.8,18.9,1016.8,1117.7,85.5,72.4,2378.3,53.42,5550.96,1.5,320,983.4,576.3
133,대전,2015,14,-12.4,36.3,9.2,19.4,1016.7,822.7,66.9,70,2417.9,54.33,5658.3,1.5,320,1025.8,623.1
133,대전,2016,14,-17,37.6,9.4,19.4,1016.8,1228.4,179.1,70,2440.1,54.7,5697.09,1.5,320,1190.3,772.7
133,대전,2017,13.4,-11.8,35.9,8.5,18.9,1017.1,1127.5,77,68.2,2632,59.12,5954.04,1.6,320,1461.1,1022.5
133,대전,2018,13.5,-16.3,39.4,8.8,19,1017.2,1542.1,140,68.9,2542.1,57.11,5589.11,1.5,320,1414.9,989.9
133,대전,2019,14,-9.6,36,9.2,19.5,1016.9,984.2,82.5,68.8,2474.3,55.76,5744.1,1.4,320,1408.2,986.2
133,대전,2020,13.7,-13.2,35.4,9.2,19.2,1017.1,1614,141.3,70.8,2394.5,54.36,5523.26,1.4,320,1342.7,940.5
133,대전,2021,14.3,-17.5,36.1,9.5,19.7,1017,1109.5,65,71.8,2354.3,54.53,5005.07,1.5,20,1243.7,870.2
133,대전,2022,13.5,-13.5,35.7,8.5,19.4,1017,1203.1,192.9,62.3,2342.9,52.63,5533.4,1.9,320,1475.2,1033.1
133,대전,2023,14,-17.7,35.7,9.1,19.8,1016.6,2042.5,221.8,64.6,2309.9,51.89,5409.97,1.5,320,1416.4,991
135,추풍령,1938,,,27.8,,,,,,,,,,,,,
135,추풍령,1939,,8.1,39.8,,,,,,,,,,,,,
135,추풍령,1940,,12.7,,,,,143.8,112,,,,,,,,
135,추풍령,1941,,-11.2,27.8,,,,328.4,213.9,,,,,,,,
135,추풍령,1942,,-2.5,38.4,,,,143.6,112.5,,,,,,,,
135,추풍령,1943,,-17,28.9,,,,,,,,,,,,,
135,추풍령,1944,,-1.2,36.7,,,,,,,,,,,,,
135,추풍령,1945,,,,,,,61.4,61.4,,,,,,,,
135,추풍령,1946,,,,,,,157.3,157.3,,,,,,,,
135,추풍령,1947,,,,,,,236.7,200.5,,,,,,,,
135,추풍령,1948,,,,,,,370.3,157.1,,,,,,,,
135,추풍령,1949,11.6,-12.7,35.1,7.2,17,1017,904.7,122.8,68.4,2461.7,,,3,270,1327.2,
135,추풍령,1950,,-14.7,31,,,,344.6,50.1,,1024.7,,,,270,530.6,
135,추풍령,1951,,,,,,,,,,,,,,270,,
135,추풍령,1952,,-10.6,25.8,,,,164.4,26.1,,,,,,270,295.3,
135,추풍령,1953,11.4,-14.3,35.5,6.3,16.9,,1392,122.3,65.8,2231.7,,,,270,1466.4,
135,추풍령,1954,11.5,-11.5,35.9,6.6,16.9,1017.2,1264.4,68.6,69.1,2241.1,,,2.9,270,1335,
135,추풍령,1955,11.6,-15.3,35.3,6.8,17.3,1016.5,1069,126.7,70.9,2516.4,,,2.4,270,1277.7,
135,추풍령,1956,10.3,-13.6,35.6,5.8,15.4,1017.2,1408.9,99.8,71.8,2376.8,,,3,270,1136.1,
135,추풍령,1957,10.7,-15.8,31.6,6.1,16,1017,1360.5,92,69.6,2390.7,,,3,270,1216.5,
135,추풍령,1958,11.7,-17,36.2,6.9,16.9,1017.2,1527.1,146,68.5,2438.1,,,2.7,270,1327.6,
135,추풍령,1959,12.1,-16.6,34.9,7.8,17.2,1016.5,1352.7,94.7,69.9,2453.8,,,2.8,270,1324.7,
135,추풍령,1960,12,-15.1,35,7.6,17.4,1016.9,882.5,80.3,67.6,2473.9,,,2.9,270,1439.8,
135,추풍령,1961,12.4,-14.1,34.8,8,17.3,1016.7,1437.8,93.2,69.3,2431.4,54.84,,2.9,270,1377.4,
135,추풍령,1962,11.8,-9.3,35.4,7.2,16.9,1016.2,992.6,55.1,65.9,2469.5,55.7,,3.1,270,1482.5,
135,추풍령,1963,11.1,-16.7,33.2,6.6,16.1,1016.3,1099.9,77.1,70,2208.3,49.81,,3.3,270,1211.3,
135,추풍령,1964,12.2,-13.2,35,7.9,17.1,1017.6,1364.1,62.3,70.8,2242.3,50.44,,3.1,270,1392.4,
135,추풍령,1965,11.4,-15.4,33.2,6.6,16.8,1016.3,1026.2,124.2,67.3,2499,62.84,,3.6,270,1614.7,
135,추풍령,1966,11.5,-15.8,35.6,7,16.8,1015.9,1144.2,152.9,70.9,2225.5,54.37,,3.2,270,1392.4,
135,추풍령,1967,11.6,-17.4,35.2,7.1,16.8,1016.9,902.9,50.4,69,2403.5,54.22,,3.2,270,1386.2,
135,추풍령,1968,11.6,-13.4,34.4,6.7,17,1016.3,821.5,64.5,70.3,2293.9,51.61,,3.1,270,1317.1,
135,추풍령,1969,10.7,-16.2,33.1,6.2,15.9,1016.6,1356.3,83.7,73,2183.8,49.25,,3,270,1225.4,
135,추풍령,1970,11,-17.8,33.6,6.6,16.3,1017.2,1294.5,89.6,70.4,2215.4,49.97,,3.2,270,1212.3,
135,추풍령,1971,11.2,-15.2,35,6.7,16.7,1016.7,1146.7,102.4,73.2,2362.8,53.29,,3.3,270,1305,
135,추풍령,1972,11.5,-10.6,34.6,7,16.8,1015.9,1385.1,89.3,75.8,2019.4,45.43,,3,270,1162.6,
135,추풍령,1973,11.8,-17.2,35.9,7.2,17.4,1016.7,896,69.4,71.8,2431.2,54.83,,3.3,270,1331.9,676.9
135,추풍령,1974,10.8,-15.3,34.4,6,16.4,1016.4,1161.8,70.3,70.9,2086,47.06,,3.1,270,1257.5,697.9
135,추풍령,1975,11.9,-10.5,33.9,7.5,17.1,1016.2,1365.8,122.9,71,1975.1,44.55,,3,270,1185.8,576.7
135,추풍령,1976,11,-15.6,33.3,6.2,16.4,1016.5,944.7,119.2,70.1,2137.1,48.08,,2.9,270,1174.4,544.6
135,추풍령,1977,11.9,-16,35.9,7,17.5,1017.2,875.1,99.4,69.3,2400.2,54.13,,3,270,1327.2,664.4
135,추풍령,1978,12.4,-14.4,34.6,7.3,17.9,1016.6,1173.2,118.1,67.7,2367,53.39,,3.2,270,1416.6,720.7
135,추풍령,1979,12,-11.9,33,6.9,17.4,1016.4,1138.5,113.5,69.2,2182.1,49.22,,2.9,270,1344.3,626.3
135,추풍령,1980,10.6,-14.5,31.5,6,15.8,1016.6,1346.3,107.8,69.5,2011.3,45.25,,3.1,270,1244.6,586.2
135,추풍령,1981,11.1,-15.9,33.6,6.3,16.1,1016.5,939.5,73.4,66.3,2233.2,50.37,3581.9,3.3,270,1379.3,666.6
135,추풍령,1982,12,-13.5,34.7,6.9,17.4,1016.4,761.7,53.9,67.3,2389.9,53.9,5076.78,2.7,290,1436.5,719.9
135,추풍령,1983,11.8,-13.6,34.5,7.2,17,1016.4,1190.2,139.4,71.3,2253,50.65,3387.14,3,270,1291.6,666.9
135,추풍령,1984,11.2,-14.2,35.6,6.4,16.6,1016.9,1281.9,111.2,69.1,2286.3,51.27,4216.18,2.8,270,1291.1,684.2
135,추풍령,1985,11.3,-17.2,34.5,6.8,16.4,1016.9,1605.6,104.7,72.9,2074.7,46.62,4045.03,2.7,270,1222.1,631
135,추풍령,1986,10.9,-14.7,33.7,6.3,16,1016.8,1164.2,102.5,72.6,2123.7,47.72,3642.35,2.9,270,1300.5,676
135,추풍령,1987,11.5,-12.6,32.4,6.5,17.3,1017,1395.3,187.8,69.1,2340.3,52.6,4196,2.8,270,1280.3,608.1
135,추풍령,1988,11.3,-12.8,34.1,6.2,16.8,1016.6,800.7,144.3,65.1,2309.2,51.77,4024.8,2.9,270,1393.9,714.2
135,추풍령,1989,12.1,-11.6,33.2,7,17.4,1017,1164.2,92.7,66.3,2235.6,50.24,4818.83,2.6,270,1374.2,706
135,추풍령,1990,12.3,-16.1,35,7.6,17.6,1016.3,1296.2,75.3,72.1,2122.5,47.85,4847.87,2.6,270,1236.1,624.9
135,추풍령,1991,11.5,-14.6,32.3,6.5,17,1015.8,1170.4,94.5,71.4,2270.3,51.02,5057.14,2.9,270,,
135,추풍령,1992,11.7,-11.1,34.4,6.8,17.4,1016.2,1071.3,100,73.5,1933.8,43.36,4738.74,2.8,270,,
135,추풍령,1993,11.2,-11.4,30.8,6.3,16.6,1016.3,1460.9,106.8,66.9,1985.2,44.62,4318.2,2.6,250,,
135,추풍령,1994,12.7,-12.6,36.8,7.1,18.9,1016.6,785.2,56.4,65.5,2444,54.93,4582.99,2.4,270,,
135,추풍령,1995,11.4,-11.7,35.2,6.1,17.5,1016.8,954,172.3,65.2,2292.8,51.52,3965.12,2.6,270,,
135,추풍령,1996,11.4,-13.9,35.1,6.4,17.3,1017.1,1072,215.4,67,2353.9,52.78,3964.97,2.6,270,,
135,추풍령,1997,11.9,-13.5,33.4,6.5,17.9,1017.2,1102.6,87.6,67.3,2352.6,52.87,4230.74,2.5,270,,
135,추풍령,1998,12.5,-13.2,32.9,7.8,18,1017.3,1590.9,193.5,70.2,1863.5,41.88,3670.05,2.1,270,,
135,추풍령,1999,12,-13.8,33.5,6.9,17.8,1016.8,1269.5,93,68.1,2040.6,45.86,3996.78,2.3,270,,
135,추풍령,2000,11.4,-12.6,34.4,6.2,17.5,1016.1,1294.5,134.2,65.9,2154.5,48.32,4970.72,3.2,270,,
135,추풍령,2001,11.9,-17.5,36.1,6.2,18.3,1016.3,822.2,64.1,63.1,2271.3,51.04,5453.12,2.8,270,,
135,추풍령,2002,11.8,-12,34.1,6.5,17.9,1015.9,1459.7,280,67.1,2129.3,47.83,3862.68,3,270,,
135,추풍령,2003,11.5,-14,32.9,6.8,17,1016.4,1835.3,134.5,71.3,1936.1,43.5,4437.75,2.3,270,,
135,추풍령,2004,12.3,-15.6,35.2,6.9,18.5,1016.2,1444.2,125,61.9,2286.3,51.25,4920.33,2.4,270,,
135,추풍령,2005,11.4,-14.2,35.8,6.4,17.1,1015.9,1008.4,72.5,61.7,2258,50.73,4943.93,2.6,270,,
135,추풍령,2006,11.6,-13.8,35.7,6.6,17.5,1016,1273.1,124.5,64.8,2068.7,46.47,4518.08,2.1,270,,
135,추풍령,2007,11.8,-8.8,32.7,7,17.5,1015.8,1311,108.5,66.8,2010,45.15,4473.77,2.1,270,,
135,추풍령,2008,12,-12.3,33.8,7,17.5,1016.3,818.5,53.5,66.8,2112.5,47.36,5319.11,2.4,270,,
135,추풍령,2009,12,-14,33.2,6.9,17.5,1015.4,1010.7,89.5,65.4,2134.5,47.96,5279.09,2.8,270,,
135,추풍령,2010,11.6,-12.9,33.8,6.7,16.8,1015.9,1260.4,101.5,70,2026.4,45.52,5096.45,2.7,270,,
135,추풍령,2011,11.5,-15.9,31.9,6.8,16.6,1016.6,1401.8,109,67.4,2107.7,47.35,5119.59,2.8,270,,
135,추풍령,2012,11.2,-15.2,34.7,6.4,16.2,1016.1,1465.8,129.5,67.7,2279.7,51.11,4730.88,2.8,270,,
135,추풍령,2013,11.8,-15.8,34,6.8,17.2,1016,920.6,86,67.3,2170.6,48.77,4491.75,2.7,270,,
135,추풍령,2014,11.7,-12.6,35,6.5,17.3,1016.7,1136.4,83,66.2,2253.6,50.62,5294.76,2.6,270,,
135,추풍령,2015,12.2,-12.1,34.8,7,17.7,1016.6,829,59.8,66.2,2315.2,52.01,5123.75,2.6,270,,
135,추풍령,2016,12.4,-16.8,35.6,7.4,17.9,1016.6,1147.1,107.8,65.8,2309.2,51.77,5099.57,2.6,270,642.9,449.9
135,추풍령,2017,11.9,-12.1,34.6,6.6,17.7,1016.6,921.8,73.6,62.8,2574.7,57.84,5423.57,2.8,270,1581.2,1106.9
135,추풍령,2018,11.9,-15.9,36.7,6.5,17.5,1016.9,1304.2,138.5,63.5,2527.8,56.78,5373.71,2.8,270,1526.9,1069.4
135,추풍령,2019,12.4,-11.2,33.8,7.1,17.9,1016.7,1164.1,149.3,62.7,2549.1,57.8,5414.47,2.6,270,1571.1,1099.2
135,추풍령,2020,12,-13.5,33.6,7.1,17.4,1016.3,1554,83.8,64.8,2167.5,48.59,5395.45,2.7,270,1492.6,1043.9
135,추풍령,2021,12.3,-17.4,33.7,7.2,17.7,1016.4,1129.1,73.8,67,2121.8,47.78,5317.11,2.6,270,1434.8,1005.4
135,추풍령,2022,12,-13.7,34,6.6,17.6,1016.6,928.6,87.4,63.4,2338,52.52,5641.2,2.6,270,1524.5,1066.4
135,추풍령,2023,12.8,-17.8,33.9,7.4,18.4,1016.5,1551.5,121.3,67.2,2284.8,51.67,5482.28,2.3,270,1478,1035.8
136,안동,1973,12.1,-16,37.5,6.6,18.3,,824.8,59,71.8,2899.1,218.44,6076.92,1.4,320,1176.8,609.7
136,안동,1974,11,-20.2,34.5,5.5,17.4,,843.1,66.1,64.1,2720.8,72.19,8298.19,1.3,290,1164,466.3
136,안동,1975,12.2,-13.7,35.3,7,18.3,,1205.5,120.2,73.8,2580,58.19,7510.82,1.2,290,1138.9,559.2
136,안동,1976,11.2,-17.4,34.2,5.5,17.5,,834.4,76.5,70.5,2675.6,60.19,6900.08,1.3,290,1147.9,539.2
136,안동,1977,12,-17.5,37.6,6.5,18.7,,875.5,87,68.8,2851.4,64.31,38.82,1.2,290,1246.2,600.2
136,안동,1978,,-12.7,27.2,,,,145.4,25.8,,946.5,69.04,,,290,377.1,120.4
136,안동,1981,,,,,,,,,,,,,,270,,
136,안동,1982,,,,,,,,,,,,,,270,,
136,안동,1983,11.5,-15.9,36.1,6.3,17.7,1016.4,1006.1,129,69.1,2330.7,52.39,4750.88,1.9,290,1421.5,746.8
136,안동,1984,11,-16.9,36.8,5.8,17,1016.7,1022.9,120.6,68.8,2287.4,51.31,3640.96,1.9,290,1408.9,724.1
136,안동,1985,11.3,-17.5,36,6.4,17,1016.6,1334.1,87.8,71.6,2306,51.84,4700.84,1.9,290,1330.6,692.5
136,안동,1986,10.7,-16.4,34.8,5.6,16.8,1016.6,903.8,82.5,70,2268,50.98,4831.86,1.9,290,1376.9,683.8
136,안동,1987,11.5,-14,33.3,6.1,17.8,1016.8,1153.6,86.4,68.8,2217.7,49.85,3779.85,1.9,290,1339.6,708.7
136,안동,1988,11.4,-14.1,36.6,5.9,17.8,1016.6,709.2,78,66.5,2318.3,52.01,4081.07,2.1,320,1451.7,745
136,안동,1989,12.3,-13.5,33.8,7.1,18.4,1017.1,1092.4,61.1,70.1,2137.2,48.03,4341.29,1.8,140,1309.8,706.3
136,안동,1990,12.6,-18.5,36.7,7.7,18.4,1017.2,1289.7,69.1,72.8,1986.8,44.65,4314.09,1.7,320,1212.2,703.7
136,안동,1991,11.7,-15.2,32.6,6.4,17.7,1016.7,1042.4,100.5,73.4,2227.7,50.06,4675.61,1.8,290,,
136,안동,1992,11.9,-12.9,35.3,6.6,18.1,1016.8,795,74.7,77,2174.8,48.77,4550.92,1.7,320,,
136,안동,1993,11.3,-15.8,32,6.2,17.3,1017,1300.6,114.1,70.3,2141.9,48.13,4530.89,1.7,250,,
136,안동,1994,12.8,-14.2,36.8,6.9,19.4,1016.8,635.4,68.4,70.1,2556.7,57.46,5428.05,1.7,290,,
136,안동,1995,11.5,-14.6,36.2,5.7,18.1,1017.1,793.3,109,64.4,2261.7,50.83,5397.76,1.7,320,,
136,안동,1996,11.6,-14.4,36.7,6.1,18,1017.4,887.2,90.5,65.4,2195.8,49.24,5321.1,1.7,320,,
136,안동,1997,12.2,-16.2,35.7,6.4,18.6,1016.8,1102.7,118.4,68,2268.7,50.98,5525.15,1.6,270,1414.2,652
